0,9
1,17
2,20
3,22
4,23
5,22
6,19
7,18
8,22
9,18
10,16
11,16
12,20
13,21
14,17
15,16
16,16
17,13
18,11
19,12
20,12
21,12
22,11
23,10
24,13
25,14
26,11
27,10
28,9
29,6
30,6
31,6
32,6
33,6
34,4
35,4
36,4
37,3
38,3
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,2
48,2
49,2
50,2
51,2
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,1
60,1
61,1
62,1
63,1
64,1
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
