0,100
1,224
2,223
3,209
4,204
5,186
6,169
7,155
8,138
9,135
10,121
11,115
12,110
13,95
14,82
15,73
16,65
17,62
18,62
19,57
20,51
21,49
22,44
23,43
24,41
25,39
26,37
27,35
28,33
29,33
30,32
31,32
32,29
33,27
34,27
35,25
36,21
37,21
38,21
39,21
40,20
41,20
42,19
43,19
44,19
45,19
46,19
47,19
48,19
49,19
50,18
51,17
52,17
53,17
54,17
55,17
56,17
57,16
58,16
59,16
60,16
61,15
62,14
63,14
64,13
65,13
66,13
67,13
68,13
69,13
70,12
71,12
72,12
73,12
74,12
75,12
76,12
77,12
78,12
79,12
80,12
81,12
82,12
83,12
84,11
85,11
86,11
87,11
88,11
89,11
90,11
91,11
92,10
93,10
94,10
95,10
96,10
97,10
98,10
99,10
100,10
