0,10
1,17
2,22
3,25
4,26
5,22
6,22
7,24
8,21
9,20
10,16
11,17
12,17
13,16
14,19
15,18
16,18
17,18
18,17
19,16
20,16
21,13
22,15
23,14
24,14
25,11
26,11
27,12
28,14
29,12
30,12
31,11
32,12
33,11
34,9
35,11
36,8
37,8
38,8
39,8
40,9
41,7
42,7
43,6
44,6
45,6
46,5
47,5
48,5
49,5
50,5
51,5
52,5
53,5
54,5
55,4
56,3
57,3
58,3
59,3
60,3
61,3
62,3
63,3
64,3
65,3
66,3
67,3
68,3
69,3
70,3
71,3
72,3
73,3
74,3
75,3
76,3
77,3
78,3
79,3
80,3
81,3
82,3
83,3
84,3
85,3
86,3
87,3
88,3
89,3
90,3
91,3
92,3
93,3
94,3
95,3
96,3
97,3
98,3
99,3
100,3
