0.008
0.014
0.007
0.01
0.011
0.007
0.011
0.015
0.008
0.009
0.013
0.006
0.008
0.008
0.01
0.009
0.012
0.01
0.012
0.011
0.005
0.008
0.012
0.018
0.009
0.01
0.01
0.005
0.008
0.006
0.01
0.005
0.009
0.012
0.008
0.01
0.012
0.014
0.006
0.006
0.004
0.006
0.009
0.016
0.014
0.015
0.005
0.005
0.01
0.011
0.009
0.009
0.004
0.009
0.007
0.004
0.009
0.007
0.009
0.005
0.005
0.009
0.008
0.013
0.012
0.007
0.007
0.018
0.01
0.014
0.009
0.007
0.011
0.014
0.007
0.008
0.011
0.011
0.009
0.007
0.004
0.01
0.009
0.007
0.016
0.01
0.012
0.005
0.009
0.003
0.013
0.005
0.014
0.006
0.006
0.008
0.006
0.006
0.011
0.009
