0.012
0.006
0.016
0.016
0.016
0.01
0.016
0.022
0.01
0.022
0.026
0.006
0.016
0.014
0.02
0.03
0.026
0.016
0.014
0.012
0.014
0.01
0.022
0.016
0.03
0.012
0.024
0.02
0.012
0.012
0.018
0.022
0.012
0.014
0.01
0.022
0.012
0.018
0.012
0.018
0.014
0.02
0.016
0.018
0.01
0.01
0.008
0.008
0.02
0.028
0.01
0.016
0.014
0.014
0.02
0.006
0.006
0.016
0.02
0.026
0.014
0.01
0.022
0.014
0.02
0.016
0.018
0.014
0.018
0.01
0.014
0.02
0.016
0.016
0.02
0.024
0.01
0.02
0.032
0.014
0.012
0.02
0.022
0.018
0.03
0.016
0.022
0.016
0.018
0.014
0.01
0.018
0.016
0.016
0.014
0.032
0.022
0.024
0.018
0.012
