0.06
0.11
0.05
0.08
0.1
0.07
0.06
0.08
0.06
0.14
0.1
0.1
0.05
0.11
0.09
0.07
0.09
0.07
0.06
0.12
0.05
0.07
0.15
0.1
0.08
0.1
0.06
0.12
0.09
0.04
0.1
0.1
0.12
0.11
0.06
0.07
0.07
0.08
0.09
0.06
0.07
0.08
0.07
0.11
0.08
0.09
0.05
0.15
0.12
0.11
0.03
0.07
0.13
0.07
0.05
0.13
0.08
0.14
0.09
0.07
0.1
0.05
0.07
0.08
0.09
0.08
0.07
0.08
0.09
0.12
0.06
0.07
0.05
0.15
0.08
0.06
0.08
0.1
0.09
0.07
0.04
0.15
0.08
0.04
0.12
0.05
0.06
0.09
0.12
0.15
0.03
0.09
0.04
0.08
0.09
0.09
0.12
0.14
0.1
0.11
