0,100
1,210
2,220
3,210
4,213
5,206
6,192
7,183
8,173
9,161
10,151
11,132
12,122
13,115
14,105
15,96
16,93
17,88
18,80
19,71
20,68
21,59
22,54
23,50
24,44
25,41
26,35
27,33
28,30
29,29
30,27
31,24
32,23
33,22
34,20
35,20
36,20
37,20
38,20
39,20
40,20
41,20
42,19
43,19
44,19
45,19
46,18
47,18
48,18
49,17
50,17
51,15
52,15
53,15
54,15
55,15
56,15
57,14
58,14
59,13
60,13
61,13
62,13
63,13
64,12
65,12
66,12
67,12
68,12
69,12
70,12
71,11
72,10
73,10
74,10
75,10
76,10
77,10
78,10
79,10
80,10
81,10
82,10
83,10
84,10
85,10
86,10
87,10
88,10
89,10
90,10
91,10
92,10
93,10
94,10
95,10
96,10
97,10
98,10
99,10
100,10
