0,100
1,214
2,234
3,230
4,219
5,213
6,202
7,186
8,178
9,170
10,158
11,148
12,130
13,124
14,124
15,112
16,108
17,103
18,87
19,75
20,74
21,69
22,68
23,60
24,56
25,51
26,46
27,44
28,43
29,38
30,38
31,37
32,36
33,35
34,34
35,34
36,33
37,32
38,32
39,31
40,31
41,28
42,28
43,27
44,27
45,26
46,25
47,25
48,25
49,24
50,24
51,24
52,23
53,23
54,23
55,22
56,22
57,20
58,20
59,20
60,18
61,18
62,18
63,16
64,16
65,16
66,16
67,16
68,15
69,14
70,14
71,14
72,14
73,14
74,13
75,13
76,13
77,13
78,13
79,13
80,13
81,13
82,13
83,13
84,13
85,13
86,13
87,13
88,13
89,13
90,13
91,13
92,13
93,13
94,13
95,13
96,12
97,12
98,12
99,12
100,12
