0.18
0.06
0.2
0.14
0.22
0.16
0.2
0.24
0.2
0.1
0.12
0.16
0.06
0.14
0.2
0.06
0.12
0.12
0.16
0.1
0.12
0.1
0.1
0.08
0.1
0.12
0.08
0.1
0.12
0.14
0.22
0.16
0.08
0.18
0.18
0.06
0.2
0.12
0.18
0.2
0.16
0.16
0.1
0.14
0.16
0.12
0.16
0.16
0.14
0.12
0.28
0.12
0.18
0.18
0.16
0.18
0.12
0.08
0.16
0.14
0.22
0.16
0.18
0.12
0.22
0.16
0.16
0.2
0.1
0.12
0.14
0.12
0.14
0.24
0.16
0.18
0.18
0.1
0.1
0.12
0.22
0.1
0.22
0.24
0.14
0.12
0.16
0.18
0.18
0.18
0.1
0.08
0.12
0.1
0.18
0.1
0.14
0.12
0.18
0.18
